Week,Date,Campaign,AdSet,Ad,Indicator,ActionKey,AmountSpent,Results,CostPerResult,Impressions
,2025-10-18,Visit IG,ITR-3039-BC,NỤ HÔN CỦA MUÔN LOÀI HOA,profile_visit_view,profile_visit_view,1492,3,"497,33",58
,2025-10-18,Visit IG,ITR-3039-BC,D’UN MATIN DE PRINTEMPS CỦA NHỮNG ÁNG HƯƠNG HOA,profile_visit_view,profile_visit_view,7495,4,"1873,75",238
,2025-10-18,Mess IG,ITR-2045-VN-F-Brand name,CRS_V4_141025_ĐỂ HƯƠNG THƠM GỬI TRỌN LỜI YÊU THƯƠNG,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,17769,0,,75
,2025-10-18,Mess IG,ITR-2045-VN-F-Brand name,CRS_V3_141025_ĐỂ HƯƠNG THƠM GỬI TRỌN LỜI YÊU THƯƠNG,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,8281,0,,63
,2025-10-18,Mess IG,ITR-2045-VN-F-Brand name,CRS_V2_141025_ĐỂ HƯƠNG THƠM GỬI TRỌN LỜI YÊU THƯƠNG,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,2253,0,,19
,2025-10-18,Visit IG,ITR-2029-BC,"ÉLISIRE BẢN GIAO HƯỞNG GIỮA THIÊN NHIÊN, NGHỆ THUẬT VÀ HƯƠNG THƠM",profile_visit_view,profile_visit_view,13281,7,"1897,29",424
,2025-10-18,Visit IG,ITR-2029-BC,D’UN MATIN DE PRINTEMPS CỦA NHỮNG ÁNG HƯƠNG HOA,profile_visit_view,profile_visit_view,18473,8,"2309,13",615
,2025-10-18,Visit IG,ITR-2029-BC,THẾ GIỚI SONG SONG CỦA CÁI ĐẸP VÀ CẢM XÚC,profile_visit_view,profile_visit_view,7204,1,7204,210
,2025-10-18,Visit IG,ITR-2029-BC,NỤ HÔN CỦA MUÔN LOÀI HOA,profile_visit_view,profile_visit_view,6833,2,"3416,5",230
,2025-10-19,Mess FB,ITR-2045-VN,SGI_V1_141025_ĐỂ HƯƠNG THƠM GỬI TRỌN LỜI YÊU THƯƠNG,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,205571,4,"51392,75",893
,2025-10-19,Impression FB,Mass,ÉLISIRE BẢN GIAO HƯỞNG GIỮA THIÊN NHIÊN,reach,reach,170605,32058,"5321,76",32596
,2025-10-19,Mess FB,ITR-2045-VN-F,CRS_V2_141025_ĐỂ HƯƠNG THƠM GỬI TRỌN LỜI YÊU THƯƠNG,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,102983,2,"51491,5",700
,2025-10-19,Mess FB,ITR-2045-VN-F,CRS_V4_141025_ĐỂ HƯƠNG THƠM GỬI TRỌN LỜI YÊU THƯƠNG,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,20260,0,,154
,2025-10-19,Mess FB,ITR-2045-VN-F,SGI_V3_141025_ĐỂ HƯƠNG THƠM GỬI TRỌN LỜI YÊU THƯƠNG,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,74280,1,74280,314
,2025-10-19,Mess FB - 2,ITR-2045-VN-F,SGI_V3_161025_ĐỂ HƯƠNG THƠM GỬI TRỌN LỜI YÊU THƯƠNG,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,26465,0,,617
,2025-10-19,Mess FB - 2,ITR-2045-VN-F,SGI_V4_161025_ĐỂ HƯƠNG THƠM GỬI TRỌN LỜI YÊU THƯƠNG,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,131666,1,131666,2842
,2025-10-19,Mess FB - 2,ITR-2045-VN-F-Brand name,SGI_V3_161025_ĐỂ HƯƠNG THƠM GỬI TRỌN LỜI YÊU THƯƠNG,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,23107,1,23107,600
,2025-10-19,Impression FB,Mass,D’UN MATIN DE PRINTEMPS CỦA NHỮNG ÁNG HƯƠNG HOA,reach,reach,18125,3337,"5431,53",3377
,2025-10-19,Impression FB,Mass,THẾ GIỚI SONG SONG CỦA CÁI ĐẸP VÀ CẢM XÚC,reach,reach,151,32,"4718,75",32
,2025-10-19,Visit IG,ITR-3039-BC,NỤ HÔN CỦA MUÔN LOÀI HOA,profile_visit_view,profile_visit_view,7,0,,1
,2025-10-19,Visit IG,ITR-3039-BC,THẾ GIỚI SONG SONG CỦA CÁI ĐẸP VÀ CẢM XÚC,profile_visit_view,profile_visit_view,50,0,,3
,2025-10-19,Visit IG,ITR-3039-BC,D’UN MATIN DE PRINTEMPS CỦA NHỮNG ÁNG HƯƠNG HOA,profile_visit_view,profile_visit_view,26307,15,"1753,8",750
,2025-10-19,Visit IG,ITR-2029-BC,D’UN MATIN DE PRINTEMPS CỦA NHỮNG ÁNG HƯƠNG HOA,profile_visit_view,profile_visit_view,84123,42,"2002,93",2952
,2025-10-20,Mess FB,ITR-2045-VN,CRS_V4_141025_ĐỂ HƯƠNG THƠM GỬI TRỌN LỜI YÊU THƯƠNG,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,2320,0,,11
,2025-10-20,Mess FB,ITR-2045-VN,SGI_V1_141025_ĐỂ HƯƠNG THƠM GỬI TRỌN LỜI YÊU THƯƠNG,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,221969,1,221969,978
,2025-10-20,Impression FB,Mass,ÉLISIRE BẢN GIAO HƯỞNG GIỮA THIÊN NHIÊN,reach,reach,127317,25225,"5047,25",25225
,2025-10-20,Visit IG,ITR-3039-BC,"ÉLISIRE BẢN GIAO HƯỞNG GIỮA THIÊN NHIÊN, NGHỆ THUẬT VÀ HƯƠNG THƠM",profile_visit_view,profile_visit_view,16295,13,"1253,46",835
,2025-10-20,Mess FB,ITR-2045-VN-F,CRS_V2_141025_ĐỂ HƯƠNG THƠM GỬI TRỌN LỜI YÊU THƯƠNG,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,135916,1,135916,548
,2025-10-20,Mess FB,ITR-2045-VN-F,SGI_V3_141025_ĐỂ HƯƠNG THƠM GỬI TRỌN LỜI YÊU THƯƠNG,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,15249,0,,58
,2025-10-20,Mess FB - 2,ITR-2045-VN-F,SGI_V3_161025_ĐỂ HƯƠNG THƠM GỬI TRỌN LỜI YÊU THƯƠNG,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,89,0,,4
,2025-10-20,Mess FB - 2,ITR-2045-VN-F,SGI_V4_161025_ĐỂ HƯƠNG THƠM GỬI TRỌN LỜI YÊU THƯƠNG,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,96,0,,4
,2025-10-20,Impression FB,Mass,D’UN MATIN DE PRINTEMPS CỦA NHỮNG ÁNG HƯƠNG HOA,reach,reach,9362,1777,"5268,43",1777
,2025-10-20,Impression FB,Mass,THẾ GIỚI SONG SONG CỦA CÁI ĐẸP VÀ CẢM XÚC,reach,reach,3820,919,"4156,69",919
,2025-10-20,Impression FB,Mass,NỤ HÔN CỦA MUÔN LOÀI HOA,reach,reach,40562,7398,"5482,83",7455
,2025-10-20,Visit IG,ITR-3039-BC,NỤ HÔN CỦA MUÔN LOÀI HOA,profile_visit_view,profile_visit_view,74274,32,"2321,06",3125
,2025-10-20,Visit IG,ITR-3039-BC,D’UN MATIN DE PRINTEMPS CỦA NHỮNG ÁNG HƯƠNG HOA,profile_visit_view,profile_visit_view,371,1,371,16
,2025-10-20,Visit IG,ITR-2029-BC,D’UN MATIN DE PRINTEMPS CỦA NHỮNG ÁNG HƯƠNG HOA,profile_visit_view,profile_visit_view,1425,1,1425,51
,2025-10-23,Impression FB_231025,Distric focus_22-45_U_FB,TRICK OR TREAT IN THE PARFUMÉLITE WAY,reach,reach,23,5,4600,5
,2025-10-23,Impression FB_231025,Distric focus_22-45_U_FB,DEAD AIR – THANH ÂM TỪ THẾ GIỚI SONG SONG,reach,reach,24709,6303,"3920,2",6449
,2025-10-24,Impression FB_231025,Distric focus_22-45_U_FB,TRICK OR TREAT IN THE PARFUMÉLITE WAY,reach,reach,61089,10312,"5924,07",10312
,2025-10-24,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,TRICK OR TREAT IN THE PARFUMÉLITE WAY,profile_visit_view,profile_visit_view,51926,55,"944,11",1186
,2025-10-24,Impression FB_231025,Distric focus_22-45_U_FB,DEAD AIR – THANH ÂM TỪ THẾ GIỚI SONG SONG,reach,reach,13,12,"1083,33",12
,2025-10-24,Impression FB_231025,Distric focus_22-45_U_FB,Những làn hương bảng lảng của Mark Buxton,reach,reach,3532,577,"6121,32",590
,2025-10-24,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,Những làn hương bảng lảng của Mark Buxton,profile_visit_view,profile_visit_view,231,0,,10
,2025-10-25,Impression FB_231025,Distric focus_22-45_U_FB,TRICK OR TREAT IN THE PARFUMÉLITE WAY,reach,reach,92,19,"4842,11",19
,2025-10-25,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,TRICK OR TREAT IN THE PARFUMÉLITE WAY,profile_visit_view,profile_visit_view,5176,2,2588,125
,2025-10-25,Impression FB_231025,Distric focus_22-45_U_FB,DEAD AIR – THANH ÂM TỪ THẾ GIỚI SONG SONG,reach,reach,64229,11720,"5480,29",12253
,2025-10-25,Impression FB_231025,Distric focus_22-45_U_FB,Những làn hương bảng lảng của Mark Buxton,reach,reach,789,142,"5556,34",146
,2025-10-25,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,Những làn hương bảng lảng của Mark Buxton,profile_visit_view,profile_visit_view,67395,35,"1925,57",1448
,2025-10-26,Impression FB_231025,Distric focus_22-45_U_FB,DEAD AIR – THANH ÂM TỪ THẾ GIỚI SONG SONG,reach,reach,76223,13421,"5679,38",13856
,2025-10-26,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,Những làn hương bảng lảng của Mark Buxton,profile_visit_view,profile_visit_view,78986,45,"1755,24",1543
,2025-10-27,Impression FB_231025,Distric focus_22-45_U_FB,TRICK OR TREAT IN THE PARFUMÉLITE WAY,reach,reach,380,68,"5588,24",69
,2025-10-27,Impression FB_231025,Distric focus_22-45_U_FB,DEAD AIR – THANH ÂM TỪ THẾ GIỚI SONG SONG,reach,reach,120756,28076,"4301,04",28603
,2025-10-27,Impression FB_231025,Distric focus_22-45_U_FB,Những làn hương bảng lảng của Mark Buxton,reach,reach,11,3,"3666,67",3
,2025-10-27,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,Những làn hương bảng lảng của Mark Buxton,profile_visit_view,profile_visit_view,61618,35,"1760,51",1499
,2025-10-27,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,Papillon trong tiếng Pháp nghĩa là cánh bướm,profile_visit_view,profile_visit_view,30856,14,2204,872
,2025-10-28,Impression FB_231025,Distric focus_22-45_U_FB,TRICK OR TREAT IN THE PARFUMÉLITE WAY,reach,reach,10517,1768,"5948,53",1845
,2025-10-28,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,TRICK OR TREAT IN THE PARFUMÉLITE WAY,profile_visit_view,profile_visit_view,16911,8,"2113,88",462
,2025-10-28,Impression FB_231025,Distric focus_22-45_U_FB,DEAD AIR – THANH ÂM TỪ THẾ GIỚI SONG SONG,reach,reach,178784,34285,"5214,64",34285
,2025-10-28,Impression FB_231025,Distric focus_22-45_U_FB,Những làn hương bảng lảng của Mark Buxton,reach,reach,4078,765,"5330,72",765
,2025-10-28,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,Những làn hương bảng lảng của Mark Buxton,profile_visit_view,profile_visit_view,123841,54,"2293,35",3069
,2025-10-28,Impression FB_231025,Distric focus_22-45_U_FB,Khi những làn hương ma mị bắt đầu lan khắp các con phố,reach,reach,59,11,"5363,64",11
,2025-10-28,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,Khi những làn hương ma mị bắt đầu lan khắp các con phố,profile_visit_view,profile_visit_view,116,0,,7
,2025-10-29,Impression FB_231025,Distric focus_22-45_U_FB,TRICK OR TREAT IN THE PARFUMÉLITE WAY,reach,reach,112927,18071,"6249,07",18528
,2025-10-29,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,TRICK OR TREAT IN THE PARFUMÉLITE WAY,profile_visit_view,profile_visit_view,47414,37,"1281,46",1373
,2025-10-29,Impression FB_231025,Distric focus_22-45_U_FB,Những làn hương bảng lảng của Mark Buxton,reach,reach,25572,4152,"6158,96",4242
,2025-10-29,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,Papillon trong tiếng Pháp nghĩa là cánh bướm,profile_visit_view,profile_visit_view,49659,26,"1909,96",1175
,2025-10-29,Impression FB_231025,Distric focus_22-45_U_FB,Papillon trong tiếng Pháp nghĩa là cánh bướm,reach,reach,39888,6457,"6177,48",6560
,2025-10-29,Impression FB_231025,Distric focus_22-45_U_FB,Khi những làn hương ma mị bắt đầu lan khắp các con phố,reach,reach,1048,182,"5758,24",182
,2025-10-29,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,Khi những làn hương ma mị bắt đầu lan khắp các con phố,profile_visit_view,profile_visit_view,8297,7,"1185,29",218
,2025-10-29,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,"Story_ Halloween Spell Scents, about Obvious",profile_visit_view,profile_visit_view,21057,14,"1504,07",466
,2025-10-29,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,HÍT SÂU HƠI THỞ CỦA DÃY HIMALAYAN,profile_visit_view,profile_visit_view,8596,6,"1432,67",296
,2025-10-29,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,Even the ghosts here are,profile_visit_view,profile_visit_view,6343,4,"1585,75",176
,2025-10-29,Impression FB_231025,Distric focus_22-45_U_FB,Even the ghosts here are scented,reach,reach,23225,4364,"5321,95",4389
,2025-10-30,Impression FB_231025,Distric focus_22-45_U_FB,TRICK OR TREAT IN THE PARFUMÉLITE WAY,reach,reach,31668,5020,"6308,37",5202
,2025-10-30,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,TRICK OR TREAT IN THE PARFUMÉLITE WAY,profile_visit_view,profile_visit_view,39639,19,"2086,26",1241
,2025-10-30,Impression FB_231025,Distric focus_22-45_U_FB,Những làn hương bảng lảng của Mark Buxton,reach,reach,94796,15053,"6297,48",15783
,2025-10-30,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,Papillon trong tiếng Pháp nghĩa là cánh bướm,profile_visit_view,profile_visit_view,3700,2,1850,134
,2025-10-30,Impression FB_231025,Distric focus_22-45_U_FB,Papillon trong tiếng Pháp nghĩa là cánh bướm,reach,reach,30933,5008,"6176,72",5077
,2025-10-30,Impression FB_231025,Distric focus_22-45_U_FB,HÍT SÂU HƠI THỞ CỦA DÃY HIMALAYAN,reach,reach,20478,3601,"5686,75",3680
,2025-10-30,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,HÍT SÂU HƠI THỞ CỦA DÃY HIMALAYAN,profile_visit_view,profile_visit_view,65202,45,"1448,93",2133
,2025-10-30,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,Even the ghosts here are,profile_visit_view,profile_visit_view,66838,44,"1519,05",1457
,2025-10-30,Impression FB_231025,Distric focus_22-45_U_FB,Even the ghosts here are scented,reach,reach,29685,4992,"5946,51",4992
,2025-10-31,Impression FB_231025,Distric focus_22-45_U_FB,TRICK OR TREAT IN THE PARFUMÉLITE WAY,reach,reach,28452,4955,"5742,08",4955
,2025-10-31,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,TRICK OR TREAT IN THE PARFUMÉLITE WAY,profile_visit_view,profile_visit_view,76848,76,"1011,16",1798
,2025-10-31,Impression FB_231025,Distric focus_22-45_U_FB,Những làn hương bảng lảng của Mark Buxton,reach,reach,56417,10401,"5424,19",10401
,2025-10-31,Impression FB_231025,Distric focus_22-45_U_FB,Papillon trong tiếng Pháp nghĩa là cánh bướm,reach,reach,6222,1126,"5525,75",1150
,2025-10-31,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,Khi những làn hương ma mị bắt đầu lan khắp các con phố,profile_visit_view,profile_visit_view,11002,5,"2200,4",180
,2025-10-31,Impression FB_231025,Distric focus_22-45_U_FB,HÍT SÂU HƠI THỞ CỦA DÃY HIMALAYAN,reach,reach,119729,22418,"5340,75",22418
,2025-10-31,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,HÍT SÂU HƠI THỞ CỦA DÃY HIMALAYAN,profile_visit_view,profile_visit_view,13734,6,2289,497
,2025-10-31,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,Even the ghosts here are,profile_visit_view,profile_visit_view,55937,36,"1553,81",1319
,2025-10-31,Impression FB_231025,Distric focus_22-45_U_FB,Even the ghosts here are scented,reach,reach,8163,1497,"5452,91",1497
,2025-11-01,Impression FB_231025,Distric focus_22-45_U_FB,TRICK OR TREAT IN THE PARFUMÉLITE WAY,reach,reach,4621,843,"5481,61",869
,2025-11-01,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,TRICK OR TREAT IN THE PARFUMÉLITE WAY,profile_visit_view,profile_visit_view,1847,1,1847,42
,2025-11-01,Impression FB_231025,Distric focus_22-45_U_FB,Những làn hương bảng lảng của Mark Buxton,reach,reach,15354,2873,"5344,24",2928
,2025-11-01,Impression FB_231025,Distric focus_22-45_U_FB,Papillon trong tiếng Pháp nghĩa là cánh bướm,reach,reach,447,86,"5197,67",86
,2025-11-01,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,Khi những làn hương ma mị bắt đầu lan khắp các con phố,profile_visit_view,profile_visit_view,4262,3,"1420,67",83
,2025-11-01,Impression FB_231025,Distric focus_22-45_U_FB,HÍT SÂU HƠI THỞ CỦA DÃY HIMALAYAN,reach,reach,13263,2531,"5240,22",2531
,2025-11-01,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,HÍT SÂU HƠI THỞ CỦA DÃY HIMALAYAN,profile_visit_view,profile_visit_view,6500,8,"812,5",280
,2025-11-01,Visit IG_231025,Distric focus_22-45_U_FB - Bản sao,Even the ghosts here are,profile_visit_view,profile_visit_view,14597,9,"1621,89",337
,2025-11-01,Impression FB_231025,Distric focus_22-45_U_FB,Even the ghosts here are scented,reach,reach,53,10,5300,10
,2025-11-05,Visit IG_041125,Distric focus_22-45_U,"ẨN TRÊN DA, HIỆN TRONG ÁNH NHÌN",profile_visit_view,profile_visit_view,143432,163,"879,95",3207
,2025-11-05,Impression FB_041125,Distric focus_22-45_U,"ẨN TRÊN DA, HIỆN TRONG ÁNH NHÌN",reach,reach,110103,20844,"5282,24",20844
,2025-11-05,Mess FB_051125,ITR-2255-HCM-Perfume,KHOẢNG LẶNG ẤM ÁP GIỮA THẾ GIỚI VỘI VÀNG,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,32517,0,,424
,2025-11-05,Mess FB_051125,ITR-2255-HCM-Luxury Brand,KHOẢNG LẶNG ẤM ÁP GIỮA THẾ GIỚI VỘI VÀNG,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,25280,1,25280,385
,2025-11-05,Mess IG_051125,ITR-2255-HCM-Luxury Brand,SGI_V1_051125_KHOẢNG LẶNG ẤM ÁP GIỮA THẾ GIỚI VỘI VÀNG,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,342,0,,5
,2025-11-05,Mess IG_051125,ITR-2255-HCM-Luxury Brand,SGI_V2_051125_KHOẢNG LẶNG ẤM ÁP GIỮA THẾ GIỚI VỘI VÀNG,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,7465,0,,65
,2025-11-05,Mess IG_051125,ITR-2255-HCM-Luxury Brand,CRS_V3_051125_KHOẢNG LẶNG ẤM ÁP GIỮA THẾ GIỚI VỘI VÀNG,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,22448,0,,229
,2025-11-05,Mess IG_051125,ITR-2255-HCM-Perfume,SGI_V1_051125_KHOẢNG LẶNG ẤM ÁP GIỮA THẾ GIỚI VỘI VÀNG - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,8134,0,,101
,2025-11-05,Mess IG_051125,ITR-2255-HCM-Perfume,CRS_V3_051125_KHOẢNG LẶNG ẤM ÁP GIỮA THẾ GIỚI VỘI VÀNG - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,19201,0,,172
,2025-11-05,Mess IG_051125,ITR-2255-HCM-Perfume,SGI_V2_051125_KHOẢNG LẶNG ẤM ÁP GIỮA THẾ GIỚI VỘI VÀNG - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,3199,0,,53
,2025-11-05,Mess IG_051125,ITR-2255-VN-Arts,SGI_V1_051125_KHOẢNG LẶNG ẤM ÁP GIỮA THẾ GIỚI VỘI VÀNG - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,180,0,,7
,2025-11-05,Mess IG_051125,ITR-2255-VN-Arts,CRS_V3_051125_KHOẢNG LẶNG ẤM ÁP GIỮA THẾ GIỚI VỘI VÀNG - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,15860,0,,156
,2025-11-05,Mess IG_051125,ITR-2255-VN-Arts,SGI_V2_051125_KHOẢNG LẶNG ẤM ÁP GIỮA THẾ GIỚI VỘI VÀNG - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,12182,0,,149
,2025-11-06,Visit IG_041125,Distric focus_22-45_U,"ẨN TRÊN DA, HIỆN TRONG ÁNH NHÌN",profile_visit_view,profile_visit_view,143890,114,"1262,19",2615
,2025-11-06,Impression FB_041125,Distric focus_22-45_U,"ẨN TRÊN DA, HIỆN TRONG ÁNH NHÌN",reach,reach,22207,3938,"5639,16",3938
,2025-11-06,Mess FB_051125,ITR-2255-HCM-Perfume,KHOẢNG LẶNG ẤM ÁP GIỮA THẾ GIỚI VỘI VÀNG,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,22490,0,,271
,2025-11-06,Mess FB_051125,ITR-2255-HCM-Luxury Brand,KHOẢNG LẶNG ẤM ÁP GIỮA THẾ GIỚI VỘI VÀNG,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,81209,2,"40604,5",827
,2025-11-06,Mess IG_051125,ITR-2255-HCM-Luxury Brand,SGI_V1_051125_KHOẢNG LẶNG ẤM ÁP GIỮA THẾ GIỚI VỘI VÀNG,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,46472,0,,481
,2025-11-06,Mess IG_051125,ITR-2255-HCM-Luxury Brand,SGI_V2_051125_KHOẢNG LẶNG ẤM ÁP GIỮA THẾ GIỚI VỘI VÀNG,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,22872,0,,220
,2025-11-06,Mess IG_051125,ITR-2255-HCM-Perfume,SGI_V1_051125_KHOẢNG LẶNG ẤM ÁP GIỮA THẾ GIỚI VỘI VÀNG - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,17875,1,17875,169
,2025-11-06,Mess IG_051125,ITR-2255-HCM-Perfume,SGI_V2_051125_KHOẢNG LẶNG ẤM ÁP GIỮA THẾ GIỚI VỘI VÀNG - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,77410,5,15482,827
,2025-11-06,Mess IG_051125,ITR-2255-VN-Arts,SGI_V1_051125_KHOẢNG LẶNG ẤM ÁP GIỮA THẾ GIỚI VỘI VÀNG - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,46265,0,,550
