Date,Campaign,ActionKey,Age,Gender,Spend,Impressions
2025-12-17,Visit IG_041125,Unknown,25-34,female,927,29
2025-12-17,Visit IG_041125,Unknown,25-34,male,1004,36
2025-12-17,Visit IG_041125,Unknown,25-34,unknown,166,2
2025-12-17,Visit IG_041125,Unknown,35-44,female,260,4
2025-12-17,Visit IG_041125,Unknown,35-44,male,13,1
2025-12-17,Visit IG_041125,Unknown,35-44,unknown,21,1
2025-12-17,Visit IG_041125,Unknown,18-24,female,912,18
2025-12-17,Visit IG_041125,Unknown,18-24,male,378,12
2025-12-17,Visit IG_041125,Unknown,18-24,unknown,31,1
2025-12-17,Visit IG_041125,Unknown,25-34,female,2309,54
2025-12-17,Visit IG_041125,Unknown,25-34,male,1307,31
2025-12-17,Visit IG_041125,Unknown,35-44,female,636,6
2025-12-17,Visit IG_041125,Unknown,35-44,male,309,5
2025-12-17,Visit IG_041125,Unknown,18-24,female,395,6
2025-12-17,Visit IG_041125,Unknown,18-24,male,146,4
2025-12-17,Visit IG_041125,Unknown,25-34,female,821,10
2025-12-17,Visit IG_041125,Unknown,25-34,male,507,13
2025-12-17,Visit IG_041125,Unknown,25-34,unknown,19,1
2025-12-17,Visit IG_041125,Unknown,35-44,male,49,2
2025-12-17,Visit IG_041125,Unknown,18-24,female,121,3
2025-12-17,Visit IG_041125,Unknown,18-24,male,354,6
2025-12-17,Visit IG_041125,Unknown,18-24,unknown,16,1
2025-12-17,Visit IG_041125,Unknown,25-34,female,408,11
2025-12-17,Visit IG_041125,Unknown,25-34,male,717,18
2025-12-17,Visit IG_041125,Unknown,35-44,unknown,16,1
2025-12-17,Mess FB_051125,Unknown,18-24,female,315,6
2025-12-17,Mess FB_051125,Unknown,18-24,male,1137,24
2025-12-17,Mess FB_051125,Unknown,18-24,unknown,6,1
2025-12-17,Mess FB_051125,Unknown,25-34,female,2693,34
2025-12-17,Mess FB_051125,Unknown,25-34,male,3789,70
2025-12-17,Mess FB_051125,Unknown,25-34,unknown,353,3
2025-12-17,Mess FB_051125,Unknown,35-44,female,1329,14
2025-12-17,Mess FB_051125,Unknown,35-44,male,2002,26
2025-12-17,Mess FB_051125,Unknown,35-44,unknown,128,2
2025-12-17,Mess FB_051125,Unknown,45-54,female,141,2
2025-12-17,Mess FB_051125,Unknown,45-54,male,965,6
2025-12-17,Mess FB_051125,Unknown,25-34,female,4,1
2025-12-17,Mess FB_051125,Unknown,18-24,female,18,1
2025-12-17,Mess FB_051125,Unknown,18-24,male,847,11
2025-12-17,Mess FB_051125,Unknown,25-34,female,1443,12
2025-12-17,Mess FB_051125,Unknown,25-34,male,4340,90
2025-12-17,Mess FB_051125,Unknown,25-34,unknown,235,4
2025-12-17,Mess FB_051125,Unknown,35-44,female,212,4
2025-12-17,Mess FB_051125,Unknown,35-44,male,2131,37
2025-12-17,Mess FB_051125,Unknown,45-54,female,110,1
2025-12-17,Mess FB_051125,Unknown,45-54,male,1015,9
2025-12-17,Mess FB_051125,Unknown,55-64,male,271,2
2025-12-17,Mess FB_051125,Unknown,18-24,male,1178,1
2025-12-17,Mess FB_051125,Unknown,25-34,female,46,1
2025-12-17,Mess FB_051125,Unknown,25-34,male,1009,13
2025-12-17,Mess FB_051125,Unknown,35-44,male,1052,12
2025-12-17,Mess FB_051125,Unknown,35-44,unknown,43,1
2025-12-17,Mess FB_051125,Unknown,45-54,male,180,2
2025-12-17,Mess FB_051125,Unknown,45-54,unknown,326,1
2025-12-17,Mess FB_051125,Unknown,18-24,female,1554,10
2025-12-17,Mess FB_051125,Unknown,18-24,male,1430,23
2025-12-17,Mess FB_051125,Unknown,25-34,female,923,20
2025-12-17,Mess FB_051125,Unknown,25-34,male,5044,57
2025-12-17,Mess FB_051125,Unknown,35-44,female,1056,10
2025-12-17,Mess FB_051125,Unknown,35-44,male,1479,14
2025-12-17,Mess FB_051125,Unknown,35-44,unknown,34,1
2025-12-17,Mess FB_051125,Unknown,45-54,female,157,2
2025-12-17,Mess FB_051125,Unknown,45-54,male,179,1
2025-12-17,Mess FB_051125,Unknown,45-54,unknown,22,1
2025-12-17,Mess FB_051125,Unknown,18-24,female,220,2
2025-12-17,Mess FB_051125,Unknown,25-34,female,1200,7
2025-12-17,Mess FB_051125,Unknown,25-34,male,384,14
2025-12-17,Mess FB_051125,Unknown,25-34,unknown,22,1
2025-12-17,Mess FB_051125,Unknown,35-44,female,22,1
2025-12-17,Mess FB_051125,Unknown,35-44,male,498,10
2025-12-17,Mess FB_051125,Unknown,18-24,female,3403,46
2025-12-17,Mess FB_051125,Unknown,18-24,male,6848,114
2025-12-17,Mess FB_051125,Unknown,18-24,unknown,195,7
2025-12-17,Mess FB_051125,Unknown,25-34,female,8342,106
2025-12-17,Mess FB_051125,Unknown,25-34,male,14784,295
2025-12-17,Mess FB_051125,Unknown,25-34,unknown,221,7
2025-12-17,Mess FB_051125,Unknown,35-44,female,7238,36
2025-12-17,Mess FB_051125,Unknown,35-44,male,8074,82
2025-12-17,Mess FB_051125,Unknown,35-44,unknown,139,1
2025-12-17,Mess FB_051125,Unknown,45-54,female,44,1
2025-12-17,Mess FB_051125,Unknown,45-54,male,1048,16
2025-12-17,Mess FB_051125,Unknown,55-64,male,87,1
2025-12-17,Mess IG_051125,Unknown,18-24,female,703,5
2025-12-17,Mess IG_051125,Unknown,18-24,male,276,4
2025-12-17,Mess IG_051125,Unknown,25-34,female,3271,14
2025-12-17,Mess IG_051125,Unknown,25-34,male,177,4
2025-12-17,Mess IG_051125,Unknown,35-44,male,1928,3
2025-12-17,Mess IG_051125,Unknown,18-24,female,262,3
2025-12-17,Mess IG_051125,Unknown,18-24,male,479,5
2025-12-17,Mess IG_051125,Unknown,25-34,female,2647,13
2025-12-17,Mess IG_051125,Unknown,25-34,male,813,10
2025-12-17,Mess IG_051125,Unknown,35-44,female,443,1
2025-12-17,Mess IG_051125,Unknown,35-44,male,107,2
2025-12-17,Mess IG_051125,Unknown,18-24,female,200,2
2025-12-17,Mess IG_051125,Unknown,25-34,female,202,4
2025-12-17,Mess IG_051125,Unknown,35-44,male,16,1
2025-12-17,Mess IG_051125,Unknown,18-24,female,3030,46
2025-12-17,Mess IG_051125,Unknown,18-24,male,4915,106
2025-12-17,Mess IG_051125,Unknown,18-24,unknown,170,4
2025-12-17,Mess IG_051125,Unknown,25-34,female,9225,95
2025-12-17,Mess IG_051125,Unknown,25-34,male,23489,343
2025-12-17,Mess IG_051125,Unknown,25-34,unknown,518,13
2025-12-17,Mess IG_051125,Unknown,35-44,female,2614,30
2025-12-17,Mess IG_051125,Unknown,35-44,male,5267,72
2025-12-17,Mess IG_051125,Unknown,35-44,unknown,58,1
2025-12-17,Mess IG_051125,Unknown,45-54,female,297,2
2025-12-17,Mess IG_051125,Unknown,45-54,male,373,2
2025-12-17,Mess IG_051125,Unknown,18-24,female,101,2
2025-12-17,Mess IG_051125,Unknown,18-24,male,532,7
2025-12-17,Mess IG_051125,Unknown,25-34,female,895,8
2025-12-17,Mess IG_051125,Unknown,25-34,male,562,7
2025-12-17,Mess IG_051125,Unknown,35-44,male,235,2
2025-12-17,Mess IG_051125,Unknown,18-24,female,588,4
2025-12-17,Mess IG_051125,Unknown,18-24,male,179,5
2025-12-17,Mess IG_051125,Unknown,25-34,female,597,6
2025-12-17,Mess IG_051125,Unknown,25-34,male,958,12
2025-12-17,Mess IG_051125,Unknown,35-44,male,49,1
2025-12-17,Mess IG_051125,Unknown,18-24,male,41,2
2025-12-17,Mess IG_051125,Unknown,25-34,female,1100,7
2025-12-17,Mess IG_051125,Unknown,25-34,male,47,2
2025-12-17,Mess IG_051125,Unknown,25-34,unknown,32,1
2025-12-17,Mess IG_051125,Unknown,18-24,female,171,1
2025-12-17,Mess IG_051125,Unknown,18-24,male,1034,12
2025-12-17,Mess IG_051125,Unknown,25-34,female,221,4
2025-12-17,Mess IG_051125,Unknown,25-34,male,3139,28
2025-12-17,Mess IG_051125,Unknown,35-44,female,136,1
2025-12-17,Mess IG_051125,Unknown,35-44,male,1522,8
2025-12-17,Mess IG_051125,Unknown,18-24,female,3909,49
2025-12-17,Mess IG_051125,Unknown,18-24,male,9373,128
2025-12-17,Mess IG_051125,Unknown,18-24,unknown,423,9
2025-12-17,Mess IG_051125,Unknown,25-34,female,15318,129
2025-12-17,Mess IG_051125,Unknown,25-34,male,24500,327
2025-12-17,Mess IG_051125,Unknown,25-34,unknown,1357,11
2025-12-17,Mess IG_051125,Unknown,35-44,female,2359,23
2025-12-17,Mess IG_051125,Unknown,35-44,male,10032,76
2025-12-17,Mess IG_051125,Unknown,35-44,unknown,51,1
2025-12-17,Mess IG_051125,Unknown,45-54,female,805,5
2025-12-17,Mess IG_051125,Unknown,45-54,male,1225,10
2025-12-17,Mess IG_051125,Unknown,55-64,male,238,3
2025-12-17,Mess IG_051125,Unknown,18-24,male,84,1
2025-12-17,Mess IG_051125,Unknown,25-34,female,100,2
2025-12-17,Mess IG_051125,Unknown,18-24,female,182,3
2025-12-17,Mess IG_051125,Unknown,18-24,male,60,2
2025-12-17,Mess IG_051125,Unknown,18-24,unknown,20,1
2025-12-17,Mess IG_051125,Unknown,25-34,female,85,3
2025-12-17,Mess IG_051125,Unknown,25-34,male,401,7
2025-12-17,Mess IG_051125,Unknown,35-44,male,112,1
2025-12-17,Mess IG_051125,Unknown,45-54,male,612,3
2025-12-17,Mess IG_051125,Unknown,18-24,female,552,8
2025-12-17,Mess IG_051125,Unknown,18-24,male,781,10
2025-12-17,Mess IG_051125,Unknown,18-24,unknown,25,1
2025-12-17,Mess IG_051125,Unknown,25-34,female,3632,30
2025-12-17,Mess IG_051125,Unknown,25-34,male,3659,31
2025-12-17,Mess IG_051125,Unknown,25-34,unknown,248,3
2025-12-17,Mess IG_051125,Unknown,35-44,female,533,3
2025-12-17,Mess IG_051125,Unknown,35-44,male,189,3
2025-12-17,Mess IG_051125,Unknown,18-24,female,232,1
2025-12-17,Mess IG_051125,Unknown,25-34,male,359,1
2025-12-17,Mess IG_051125,Unknown,35-44,male,2478,1
2025-12-17,Mess IG_051125,Unknown,18-24,male,42,1
2025-12-17,Mess IG_051125,Unknown,25-34,male,15,1
2025-12-17,Mess IG_051125,Unknown,35-44,male,218,1
2025-12-17,Mess IG_051125,Unknown,25-34,female,21,1
2025-12-17,Mess IG_051125,Unknown,25-34,unknown,50,1
2025-12-17,Mess IG_051125,Unknown,35-44,male,36,1
2025-12-17,Mess IG_051125,Unknown,18-24,male,13,1
2025-12-17,Mess IG_051125,Unknown,25-34,female,51,1
2025-12-17,Mess IG_051125,Unknown,18-24,female,298,6
2025-12-17,Mess IG_051125,Unknown,18-24,male,213,4
2025-12-17,Mess IG_051125,Unknown,25-34,female,902,6
2025-12-17,Mess IG_051125,Unknown,25-34,male,1394,14
2025-12-17,Mess IG_051125,Unknown,25-34,unknown,170,2
2025-12-17,Mess IG_051125,Unknown,35-44,female,378,3
2025-12-17,Mess IG_051125,Unknown,35-44,male,880,5
2025-12-17,Mess IG_051125,Unknown,45-54,female,44,1
2025-12-17,Mess IG_051125,Unknown,45-54,male,22,1
2025-12-17,Mess IG_051125,Unknown,18-24,female,201,3
2025-12-17,Mess IG_051125,Unknown,25-34,male,20,1
2025-12-17,Mess IG_051125,Unknown,35-44,female,188,2
2025-12-18,Mess FB_051125,Unknown,18-24,female,14278,307
2025-12-18,Mess FB_051125,Unknown,18-24,male,12547,371
2025-12-18,Mess FB_051125,Unknown,18-24,unknown,996,21
2025-12-18,Mess FB_051125,Unknown,25-34,female,49239,677
2025-12-18,Mess FB_051125,Unknown,25-34,male,29521,856
2025-12-18,Mess FB_051125,Unknown,25-34,unknown,1324,38
2025-12-18,Mess FB_051125,Unknown,35-44,female,13488,98
2025-12-18,Mess FB_051125,Unknown,35-44,male,13857,211
2025-12-18,Mess FB_051125,Unknown,35-44,unknown,23,2
2025-12-18,Mess FB_051125,Unknown,45-54,female,1686,13
2025-12-18,Mess FB_051125,Unknown,45-54,male,2833,17
2025-12-18,Mess FB_051125,Unknown,45-54,unknown,13,1
2025-12-18,Mess FB_051125,Unknown,55-64,male,45,1
2025-12-18,Mess FB_051125,Unknown,18-24,female,3728,16
2025-12-18,Mess FB_051125,Unknown,18-24,male,558,18
2025-12-18,Mess FB_051125,Unknown,18-24,unknown,68,1
2025-12-18,Mess FB_051125,Unknown,25-34,female,4541,37
2025-12-18,Mess FB_051125,Unknown,25-34,male,1664,40
2025-12-18,Mess FB_051125,Unknown,25-34,unknown,133,3
2025-12-18,Mess FB_051125,Unknown,35-44,female,335,7
2025-12-18,Mess FB_051125,Unknown,35-44,male,915,13
2025-12-18,Mess FB_051125,Unknown,45-54,female,1070,1
2025-12-18,Mess FB_051125,Unknown,45-54,male,665,2
2025-12-18,Visit IG_041125,Unknown,18-24,female,77,3
2025-12-18,Visit IG_041125,Unknown,18-24,male,230,9
2025-12-18,Visit IG_041125,Unknown,25-34,female,881,11
2025-12-18,Visit IG_041125,Unknown,25-34,male,1056,27
2025-12-18,Visit IG_041125,Unknown,35-44,female,99,1
2025-12-18,Visit IG_041125,Unknown,35-44,male,409,3
2025-12-18,Impression FB_041125,Unknown,18-24,female,3122,509
2025-12-18,Impression FB_041125,Unknown,18-24,male,5620,960
2025-12-18,Impression FB_041125,Unknown,18-24,unknown,228,40
2025-12-18,Impression FB_041125,Unknown,25-34,female,5843,1058
2025-12-18,Impression FB_041125,Unknown,25-34,male,14097,2614
2025-12-18,Impression FB_041125,Unknown,25-34,unknown,325,55
2025-12-18,Impression FB_041125,Unknown,35-44,female,4920,924
2025-12-18,Impression FB_041125,Unknown,35-44,male,13239,2547
2025-12-18,Impression FB_041125,Unknown,35-44,unknown,166,30
2025-12-18,Impression FB_041125,Unknown,45-54,female,581,110
2025-12-18,Impression FB_041125,Unknown,45-54,male,1393,264
2025-12-18,Impression FB_041125,Unknown,45-54,unknown,11,2
2025-12-18,Visit IG_041125,Unknown,18-24,female,948,17
2025-12-18,Visit IG_041125,Unknown,18-24,male,1503,36
2025-12-18,Visit IG_041125,Unknown,18-24,unknown,13,1
2025-12-18,Visit IG_041125,Unknown,25-34,female,1260,34
2025-12-18,Visit IG_041125,Unknown,25-34,male,3653,83
2025-12-18,Visit IG_041125,Unknown,35-44,female,483,4
2025-12-18,Visit IG_041125,Unknown,35-44,male,204,10
2025-12-18,Visit IG_041125,Unknown,35-44,unknown,27,1
2025-12-18,Visit IG_041125,Unknown,25-34,male,97,1
2025-12-18,Visit IG_041125,Unknown,35-44,female,26,1
2025-12-18,Visit IG_041125,Unknown,18-24,female,55938,1500
2025-12-18,Visit IG_041125,Unknown,18-24,male,20408,731
2025-12-18,Visit IG_041125,Unknown,18-24,unknown,1949,53
2025-12-18,Visit IG_041125,Unknown,25-34,female,132950,3141
2025-12-18,Visit IG_041125,Unknown,25-34,male,49538,1454
2025-12-18,Visit IG_041125,Unknown,25-34,unknown,2749,94
2025-12-18,Visit IG_041125,Unknown,35-44,female,16184,310
2025-12-18,Visit IG_041125,Unknown,35-44,male,5225,129
2025-12-18,Visit IG_041125,Unknown,35-44,unknown,498,5
2025-12-18,Visit IG_041125,Unknown,45-54,female,336,11
2025-12-18,Visit IG_041125,Unknown,45-54,male,140,4
2025-12-18,Impression FB_041125,Unknown,18-24,female,16409,2432
2025-12-18,Impression FB_041125,Unknown,18-24,male,28469,4218
2025-12-18,Impression FB_041125,Unknown,18-24,unknown,1196,174
2025-12-18,Impression FB_041125,Unknown,25-34,female,21077,3112
2025-12-18,Impression FB_041125,Unknown,25-34,male,54960,8124
2025-12-18,Impression FB_041125,Unknown,25-34,unknown,1565,233
2025-12-18,Impression FB_041125,Unknown,35-44,female,8835,1307
2025-12-18,Impression FB_041125,Unknown,35-44,male,24872,3662
2025-12-18,Impression FB_041125,Unknown,35-44,unknown,344,51
2025-12-18,Impression FB_041125,Unknown,45-54,female,799,118
2025-12-18,Impression FB_041125,Unknown,45-54,male,1519,225
2025-12-18,Impression FB_041125,Unknown,45-54,unknown,27,4
2025-12-18,Mess FB_051125,Unknown,18-24,female,25467,398
2025-12-18,Mess FB_051125,Unknown,18-24,male,15603,367
2025-12-18,Mess FB_051125,Unknown,18-24,unknown,803,21
2025-12-18,Mess FB_051125,Unknown,25-34,female,78281,1014
2025-12-18,Mess FB_051125,Unknown,25-34,male,62540,1294
2025-12-18,Mess FB_051125,Unknown,25-34,unknown,1491,37
2025-12-18,Mess FB_051125,Unknown,35-44,female,31471,237
2025-12-18,Mess FB_051125,Unknown,35-44,male,19252,325
2025-12-18,Mess FB_051125,Unknown,35-44,unknown,376,9
2025-12-18,Mess FB_051125,Unknown,45-54,female,1533,28
2025-12-18,Mess FB_051125,Unknown,45-54,male,7515,46
2025-12-18,Mess FB_051125,Unknown,55-64,male,39,2
2025-12-18,Impression FB_041125,Unknown,18-24,female,327,47
2025-12-18,Impression FB_041125,Unknown,18-24,male,676,97
2025-12-18,Impression FB_041125,Unknown,18-24,unknown,29,4
2025-12-18,Impression FB_041125,Unknown,25-34,female,380,56
2025-12-18,Impression FB_041125,Unknown,25-34,male,993,139
2025-12-18,Impression FB_041125,Unknown,25-34,unknown,64,8
2025-12-18,Impression FB_041125,Unknown,35-44,female,586,85
2025-12-18,Impression FB_041125,Unknown,35-44,male,1235,179
2025-12-18,Impression FB_041125,Unknown,35-44,unknown,8,1
2025-12-18,Impression FB_041125,Unknown,45-54,female,61,9
2025-12-18,Impression FB_041125,Unknown,45-54,male,118,17
2025-12-18,Impression FB_041125,Unknown,45-54,unknown,8,1
2025-12-18,Impression FB_041125,Unknown,18-24,female,5363,811
2025-12-18,Impression FB_041125,Unknown,18-24,male,8885,1311
2025-12-18,Impression FB_041125,Unknown,18-24,unknown,369,55
2025-12-18,Impression FB_041125,Unknown,25-34,female,7714,1162
2025-12-18,Impression FB_041125,Unknown,25-34,male,17052,2514
2025-12-18,Impression FB_041125,Unknown,25-34,unknown,539,79
2025-12-18,Impression FB_041125,Unknown,35-44,female,5095,672
2025-12-18,Impression FB_041125,Unknown,35-44,male,12044,1778
2025-12-18,Impression FB_041125,Unknown,35-44,unknown,206,28
2025-12-18,Impression FB_041125,Unknown,45-54,female,422,63
2025-12-18,Impression FB_041125,Unknown,45-54,male,1035,151
2025-12-18,Impression FB_041125,Unknown,45-54,unknown,27,4
2025-12-18,Visit IG_041125,Unknown,18-24,female,34,1
2025-12-18,Visit IG_041125,Unknown,18-24,male,181,5
2025-12-18,Visit IG_041125,Unknown,25-34,female,204,2
2025-12-18,Visit IG_041125,Unknown,25-34,male,175,7
2025-12-18,Visit IG_041125,Unknown,35-44,female,10,1
2025-12-18,Visit IG_041125,Unknown,35-44,male,89,3
2025-12-18,Impression FB_041125,Unknown,18-24,female,48,7
2025-12-18,Impression FB_041125,Unknown,18-24,male,27,4
2025-12-18,Impression FB_041125,Unknown,18-24,unknown,14,2
2025-12-18,Impression FB_041125,Unknown,25-34,female,11,2
2025-12-18,Impression FB_041125,Unknown,25-34,male,27,4
2025-12-18,Impression FB_041125,Unknown,35-44,male,13,2
2025-12-18,Impression FB_041125,Unknown,45-54,male,14,2
2025-12-18,Mess FB_051125,Unknown,18-24,female,3053,29
2025-12-18,Mess FB_051125,Unknown,18-24,male,7133,46
2025-12-18,Mess FB_051125,Unknown,18-24,unknown,9,1
2025-12-18,Mess FB_051125,Unknown,25-34,female,13190,125
2025-12-18,Mess FB_051125,Unknown,25-34,male,10889,169
2025-12-18,Mess FB_051125,Unknown,25-34,unknown,155,2
2025-12-18,Mess FB_051125,Unknown,35-44,female,9275,38
2025-12-18,Mess FB_051125,Unknown,35-44,male,4145,51
2025-12-18,Mess FB_051125,Unknown,35-44,unknown,319,3
2025-12-18,Mess FB_051125,Unknown,45-54,female,2459,12
2025-12-18,Mess FB_051125,Unknown,45-54,male,2760,15
2025-12-18,Mess FB_051125,Unknown,45-54,unknown,121,1
2025-12-18,Mess FB_051125,Unknown,55-64,female,38,1
2025-12-18,Mess FB_051125,Unknown,55-64,male,605,10
2025-12-18,Mess FB_051125,Unknown,25-34,male,120,3
2025-12-18,Mess FB_051125,Unknown,25-34,male,33,1
2025-12-18,Mess FB_051125,Unknown,35-44,female,7,1
2025-12-18,Mess FB_051125,Unknown,35-44,male,71,1
2025-12-18,Mess FB_051125,Unknown,18-24,female,607,5
2025-12-18,Mess FB_051125,Unknown,25-34,female,591,10
2025-12-18,Mess FB_051125,Unknown,25-34,male,6568,19
2025-12-18,Mess FB_051125,Unknown,25-34,unknown,59,1
2025-12-18,Mess FB_051125,Unknown,35-44,female,1019,11
2025-12-18,Mess FB_051125,Unknown,35-44,male,2193,22
2025-12-18,Mess FB_051125,Unknown,45-54,female,358,6
2025-12-18,Mess FB_051125,Unknown,45-54,male,75,2
2025-12-18,Mess FB_051125,Unknown,18-24,female,306,3
2025-12-18,Mess FB_051125,Unknown,18-24,male,1446,23
2025-12-18,Mess FB_051125,Unknown,25-34,female,619,11
2025-12-18,Mess FB_051125,Unknown,25-34,male,3685,92
2025-12-18,Mess FB_051125,Unknown,25-34,unknown,17,2
2025-12-18,Mess FB_051125,Unknown,35-44,female,361,4
2025-12-18,Mess FB_051125,Unknown,35-44,male,5037,61
2025-12-18,Mess FB_051125,Unknown,45-54,male,1572,13
2025-12-18,Mess FB_051125,Unknown,25-34,male,41,1
2025-12-18,Mess FB_051125,Unknown,35-44,female,16,1
2025-12-18,Mess FB_051125,Unknown,18-24,female,682,20
2025-12-18,Mess FB_051125,Unknown,18-24,male,2634,62
2025-12-18,Mess FB_051125,Unknown,18-24,unknown,2,1
2025-12-18,Mess FB_051125,Unknown,25-34,female,7023,70
2025-12-18,Mess FB_051125,Unknown,25-34,male,9760,203
2025-12-18,Mess FB_051125,Unknown,25-34,unknown,296,7
2025-12-18,Mess FB_051125,Unknown,35-44,female,2110,17
2025-12-18,Mess FB_051125,Unknown,35-44,male,6422,64
2025-12-18,Mess FB_051125,Unknown,35-44,unknown,58,1
2025-12-18,Mess FB_051125,Unknown,45-54,female,513,3
2025-12-18,Mess FB_051125,Unknown,45-54,male,1897,10
2025-12-18,Mess FB_051125,Unknown,55-64,female,93,1
2025-12-18,Mess FB_051125,Unknown,55-64,male,39,1
2025-12-18,Mess FB_051125,Unknown,18-24,male,53,1
2025-12-18,Mess FB_051125,Unknown,25-34,male,70,3
2025-12-18,Mess FB_051125,Unknown,35-44,male,48,2
2025-12-18,Mess FB_051125,Unknown,18-24,male,315,6
2025-12-18,Mess FB_051125,Unknown,25-34,male,114,6
2025-12-18,Mess FB_051125,Unknown,35-44,male,136,2
2025-12-18,Mess IG_051125,Unknown,25-34,male,77,1
2025-12-18,Mess IG_051125,Unknown,18-24,female,78,1
2025-12-18,Mess IG_051125,Unknown,25-34,female,2198,10
2025-12-18,Mess IG_051125,Unknown,25-34,male,1309,8
2025-12-18,Mess IG_051125,Unknown,35-44,male,568,1
2025-12-18,Mess IG_051125,Unknown,18-24,male,55,2
2025-12-18,Mess IG_051125,Unknown,25-34,female,848,9
2025-12-18,Mess IG_051125,Unknown,25-34,male,372,1
2025-12-18,Mess IG_051125,Unknown,18-24,female,4211,63
2025-12-18,Mess IG_051125,Unknown,18-24,male,5626,122
2025-12-18,Mess IG_051125,Unknown,18-24,unknown,180,5
2025-12-18,Mess IG_051125,Unknown,25-34,female,15188,152
2025-12-18,Mess IG_051125,Unknown,25-34,male,25655,401
2025-12-18,Mess IG_051125,Unknown,25-34,unknown,1230,17
2025-12-18,Mess IG_051125,Unknown,35-44,female,3779,26
2025-12-18,Mess IG_051125,Unknown,35-44,male,9920,97
2025-12-18,Mess IG_051125,Unknown,45-54,female,159,2
2025-12-18,Mess IG_051125,Unknown,45-54,male,56,1
2025-12-18,Mess IG_051125,Unknown,18-24,female,155,1
2025-12-18,Mess IG_051125,Unknown,18-24,male,119,2
2025-12-18,Mess IG_051125,Unknown,25-34,female,499,1
2025-12-18,Mess IG_051125,Unknown,25-34,male,504,3
2025-12-18,Mess IG_051125,Unknown,18-24,female,565,6
2025-12-18,Mess IG_051125,Unknown,18-24,male,259,5
2025-12-18,Mess IG_051125,Unknown,25-34,female,2274,9
2025-12-18,Mess IG_051125,Unknown,25-34,male,3401,16
2025-12-18,Mess IG_051125,Unknown,25-34,unknown,55,2
2025-12-18,Mess IG_051125,Unknown,35-44,female,242,2
2025-12-18,Mess IG_051125,Unknown,35-44,male,450,6
2025-12-18,Mess IG_051125,Unknown,18-24,female,30,1
2025-12-18,Mess IG_051125,Unknown,18-24,male,361,11
2025-12-18,Mess IG_051125,Unknown,25-34,female,687,9
2025-12-18,Mess IG_051125,Unknown,25-34,male,2361,38
2025-12-18,Mess IG_051125,Unknown,35-44,female,120,1
2025-12-18,Mess IG_051125,Unknown,35-44,male,882,9
2025-12-18,Mess IG_051125,Unknown,18-24,female,3038,50
2025-12-18,Mess IG_051125,Unknown,18-24,male,7401,154
2025-12-18,Mess IG_051125,Unknown,18-24,unknown,256,8
2025-12-18,Mess IG_051125,Unknown,25-34,female,11421,143
2025-12-18,Mess IG_051125,Unknown,25-34,male,19425,346
2025-12-18,Mess IG_051125,Unknown,25-34,unknown,215,5
2025-12-18,Mess IG_051125,Unknown,35-44,female,2738,17
2025-12-18,Mess IG_051125,Unknown,35-44,male,4876,63
2025-12-18,Mess IG_051125,Unknown,45-54,female,1026,5
2025-12-18,Mess IG_051125,Unknown,45-54,male,2442,7
2025-12-18,Mess IG_051125,Unknown,55-64,female,181,1
2025-12-18,Mess IG_051125,Unknown,18-24,female,378,3
2025-12-18,Mess IG_051125,Unknown,25-34,female,819,7
2025-12-18,Mess IG_051125,Unknown,25-34,male,277,4
2025-12-18,Mess IG_051125,Unknown,35-44,female,155,2
2025-12-18,Mess IG_051125,Unknown,35-44,male,32,1
2025-12-18,Mess IG_051125,Unknown,18-24,male,33,1
2025-12-18,Mess IG_051125,Unknown,25-34,female,1183,6
2025-12-18,Mess IG_051125,Unknown,25-34,male,460,10
2025-12-18,Mess IG_051125,Unknown,35-44,male,1679,4
2025-12-18,Mess IG_051125,Unknown,18-24,female,1386,6
2025-12-18,Mess IG_051125,Unknown,18-24,male,106,2
2025-12-18,Mess IG_051125,Unknown,25-34,female,4817,23
2025-12-18,Mess IG_051125,Unknown,25-34,male,2705,17
2025-12-18,Mess IG_051125,Unknown,35-44,male,175,2
2025-12-18,Mess IG_051125,Unknown,25-34,female,13,1
2025-12-18,Mess IG_051125,Unknown,18-24,female,35,1
2025-12-18,Mess IG_051125,Unknown,18-24,male,120,2
2025-12-18,Mess IG_051125,Unknown,25-34,male,13,1
2025-12-18,Mess IG_051125,Unknown,35-44,female,52,2
2025-12-18,Mess IG_051125,Unknown,35-44,male,271,2
2025-12-18,Mess IG_051125,Unknown,18-24,female,205,2
2025-12-18,Mess IG_051125,Unknown,18-24,male,372,3
2025-12-18,Mess IG_051125,Unknown,25-34,female,125,1
2025-12-18,Mess IG_051125,Unknown,25-34,male,72,3
2025-12-18,Mess IG_051125,Unknown,35-44,female,258,1
2025-12-18,Mess IG_051125,Unknown,45-54,male,1225,2
2025-12-18,Mess IG_051125,Unknown,18-24,male,147,1
2025-12-18,Mess IG_051125,Unknown,25-34,female,15,1
2025-12-18,Mess IG_051125,Unknown,25-34,male,116,1
2025-12-19,Mess FB_051125,Unknown,18-24,female,9534,184
2025-12-19,Mess FB_051125,Unknown,18-24,male,6466,204
2025-12-19,Mess FB_051125,Unknown,18-24,unknown,445,11
2025-12-19,Mess FB_051125,Unknown,25-34,female,42977,420
2025-12-19,Mess FB_051125,Unknown,25-34,male,27475,528
2025-12-19,Mess FB_051125,Unknown,25-34,unknown,2794,19
2025-12-19,Mess FB_051125,Unknown,35-44,female,7564,87
